age, education-num, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
47, 9, 40, Private, United-States, Male, White, Husband, Sales, >50K, Married-civ-spouse
50, 9, 60, Self-emp-inc, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
36, 9, 50, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
38, 11, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
56, 9, 60, Self-emp-not-inc, United-States, Male, White, Husband, Other-service, >50K, Married-civ-spouse
50, 11, 45, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
45, 10, 40, Self-emp-not-inc, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
44, 9, 66, Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
51, 10, 45, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
44, 10, 50, Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
25, 9, 50, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
60, 7, 40, Private, United-States, Male, Black, Unmarried, Transport-moving, <=50K, Widowed
49, 14, 50, Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
46, 9, 60, Private, United-States, Male, Black, Husband, Craft-repair, >50K, Married-civ-spouse
56, 9, 38, Private, United-States, Female, Black, Unmarried, Adm-clerical, <=50K, Widowed
25, 9, 45, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
22, 10, 40, Private, United-States, Male, White, Not-in-family, Transport-moving, <=50K, Never-married
41, 15, 60, Self-emp-inc, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
48, 9, 40, Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
46, 6, 40, Private, United-States, Male, Black, Not-in-family, Machine-op-inspct, <=50K, Never-married
30, 10, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, >50K, Never-married
39, 9, 40, Private, United-States, Male, White, Husband, Transport-moving, >50K, Married-civ-spouse
40, 6, 40, Private, United-States, Male, Amer-Indian-Eskimo, Not-in-family, Craft-repair, <=50K, Divorced
70, 9, 40, Federal-gov, United-States, Male, Black, Husband, Adm-clerical, <=50K, Married-civ-spouse
35, 10, 45, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
49, 14, 75, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Divorced
24, 11, 60, Private, United-States, Male, White, Not-in-family, Protective-serv, <=50K, Never-married
40, 12, 36, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
61, 15, 5, Private, United-States, Male, White, Husband, Transport-moving, >50K, Married-civ-spouse
25, 13, 40, Private, United-States, Male, Asian-Pac-Islander, Own-child, Prof-specialty, <=50K, Never-married
28, 13, 40, Local-gov, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
69, 14, 11, State-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
22, 10, 36, Private, United-States, Female, White, Own-child, Handlers-cleaners, <=50K, Never-married
47, 9, 38, Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
38, 9, 48, Private, United-States, Female, White, Unmarried, Other-service, <=50K, Divorced
26, 11, 40, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
17, 7, 24, Private, United-States, Female, Asian-Pac-Islander, Own-child, Adm-clerical, <=50K, Never-married
33, 10, 35, Self-emp-not-inc, United-States, Male, White, Not-in-family, Other-service, <=50K, Never-married
43, 9, 40, Self-emp-not-inc, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Married-spouse-absent
58, 11, 40, Private, United-States, Male, White, Husband, Craft-repair, >50K, Married-civ-spouse
53, 9, 40, Self-emp-inc, United-States, Male, White, Husband, Sales, >50K, Married-civ-spouse
26, 9, 25, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Never-married
43, 13, 40, Local-gov, United-States, Male, Black, Husband, Prof-specialty, >50K, Married-civ-spouse
31, 6, 40, Private, Mexico, Male, White, Husband, Farming-fishing, <=50K, Married-civ-spouse
30, 9, 42, Private, United-States, Male, White, Unmarried, Adm-clerical, <=50K, Never-married
25, 9, 25, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
57, 9, 40, Federal-gov, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Divorced
37, 14, 60, Private, United-States, Male, White, Unmarried, Exec-managerial, >50K, Divorced
32, 10, 48, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
26, 9, 41, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Divorced
45, 9, 40, Private, United-States, Male, White, Husband, Adm-clerical, >50K, Married-civ-spouse
53, 9, 35, State-gov, United-States, Male, White, Husband, Adm-clerical, >50K, Married-civ-spouse
27, 9, 40, Private, United-States, Male, Amer-Indian-Eskimo, Other-relative, Handlers-cleaners, <=50K, Never-married
28, 7, 50, Self-emp-inc, United-States, Male, White, Husband, Craft-repair, >50K, Married-civ-spouse
32, 7, 43, Private, United-States, Male, White, Not-in-family, Sales, >50K, Divorced
35, 13, 65, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Divorced
36, 10, 55, Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
19, 10, 40, Private, United-States, Male, White, Not-in-family, Adm-clerical, <=50K, Never-married
37, 13, 80, Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
49, 10, 45, Private, United-States, Male, White, Not-in-family, Machine-op-inspct, <=50K, Divorced
20, 10, 45, Private, United-States, Male, White, Not-in-family, Other-service, <=50K, Never-married
64, 13, 55, Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
32, 12, 42, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
58, 9, 40, State-gov, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
42, 9, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
20, 10, 14, Private, United-States, Female, Black, Not-in-family, Adm-clerical, <=50K, Never-married
42, 10, 40, State-gov, United-States, Male, Black, Husband, Adm-clerical, <=50K, Married-civ-spouse
25, 10, 40, Private, United-States, Male, Black, Unmarried, Prof-specialty, <=50K, Married-spouse-absent
30, 11, 65, Self-emp-not-inc, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
37, 13, 35, Self-emp-inc, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
66, 11, 50, Self-emp-not-inc, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
59, 13, 40, Self-emp-inc, England, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
44, 13, 40, Private, China, Male, Asian-Pac-Islander, Not-in-family, Other-service, <=50K, Divorced
46, 9, 58, Private, United-States, Male, White, Husband, Adm-clerical, >50K, Married-civ-spouse
59, 13, 30, Private, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
25, 13, 40, Private, United-States, Male, White, Own-child, Exec-managerial, <=50K, Never-married
17, 5, 9, Local-gov, United-States, Male, Black, Own-child, Other-service, <=50K, Never-married
47, 13, 40, Local-gov, United-States, Male, White, Husband, Protective-serv, <=50K, Married-civ-spouse
47, 5, 40, State-gov, United-States, Female, White, Not-in-family, Other-service, <=50K, Divorced
30, 10, 40, Private, United-States, Female, White, Unmarried, Exec-managerial, <=50K, Divorced
20, 10, 40, Private, United-States, Female, White, Own-child, Farming-fishing, <=50K, Never-married
26, 13, 55, Local-gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
20, 10, 15, Private, United-States, Male, Black, Not-in-family, Handlers-cleaners, <=50K, Never-married
33, 9, 40, Private, United-States, Male, White, Unmarried, Other-service, <=50K, Divorced
48, 9, 40, Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
52, 13, 50, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
37, 9, 12, Private, United-States, Female, White, Unmarried, Exec-managerial, <=50K, Divorced
47, 9, 40, Private, United-States, Male, Black, Husband, Craft-repair, <=50K, Married-civ-spouse
40, 6, 40, Private, United-States, Male, White, Husband, Machine-op-inspct, >50K, Married-civ-spouse
48, 14, 40, Private, United-States, Female, White, Unmarried, Exec-managerial, >50K, Divorced
49, 6, 42, Private, United-States, Male, Black, Husband, Transport-moving, >50K, Married-civ-spouse
50, 10, 40, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Divorced
30, 12, 40, Private, United-States, Female, White, Not-in-family, Prof-specialty, <=50K, Never-married
34, 10, 40, Private, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
43, 9, 40, Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
22, 6, 40, Private, United-States, Female, White, Wife, Machine-op-inspct, <=50K, Married-civ-spouse
35, 9, 40, Private, United-States, Male, Black, Not-in-family, Other-service, <=50K, Separated
26, 9, 30, State-gov, United-States, Female, White, Own-child, Adm-clerical, <=50K, Divorced
62, 15, 70, Private, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
39, 9, 40, Local-gov, United-States, Male, White, Not-in-family, Protective-serv, <=50K, Separated
59, 10, 40, Local-gov, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
27, 13, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
17, 6, 30, Private, United-States, Male, White, Own-child, Sales, <=50K, Never-married
38, 13, 40, Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
41, 10, 50, Private, United-States, Male, White, Husband, Craft-repair, >50K, Married-civ-spouse
27, 6, 40, Private, United-States, Female, White, Unmarried, Machine-op-inspct, <=50K, Never-married
23, 9, 40, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
17, 6, 24, Private, United-States, Male, White, Own-child, Handlers-cleaners, <=50K, Never-married
56, 4, 40, Private, United-States, Female, White, Not-in-family, Machine-op-inspct, <=50K, Divorced
24, 10, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Never-married
44, 8, 40, Private, United-States, Male, Black, Unmarried, Transport-moving, <=50K, Divorced
23, 13, 30, Private, United-States, Male, White, Not-in-family, Adm-clerical, <=50K, Never-married
25, 9, 65, Private, United-States, Male, White, Not-in-family, Transport-moving, <=50K, Never-married
21, 10, 8, Private, United-States, Female, Black, Other-relative, Other-service, <=50K, Never-married
18, 8, 6, Private, United-States, Male, White, Own-child, Handlers-cleaners, <=50K, Never-married
45, 10, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
51, 4, 40, Private, United-States, Male, White, Husband, Protective-serv, <=50K, Married-civ-spouse
42, 9, 40, Federal-gov, United-States, Female, Black, Other-relative, Other-service, <=50K, Separated
47, 10, 35, Private, Outlying-US(Guam-USVI-etc), Female, Black, Not-in-family, Other-service, <=50K, Never-married
29, 10, 40, Private, United-States, Male, White, Husband, Farming-fishing, <=50K, Married-civ-spouse
33, 7, 40, Private, United-States, Male, Black, Not-in-family, Other-service, <=50K, Never-married
43, 13, 40, Local-gov, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
44, 12, 40, Private, United-States, Male, White, Husband, Craft-repair, >50K, Married-civ-spouse
24, 10, 30, Private, United-States, Male, White, Own-child, Other-service, <=50K, Never-married
19, 10, 40, Private, United-States, Male, White, Own-child, Handlers-cleaners, <=50K, Never-married
52, 11, 40, Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
38, 9, 52, Self-emp-not-inc, United-States, Male, White, Not-in-family, Farming-fishing, <=50K, Never-married
24, 10, 50, State-gov, United-States, Male, White, Not-in-family, Tech-support, <=50K, Never-married
32, 13, 50, Local-gov, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
26, 9, 50, Private, United-States, Male, White, Husband, Sales, >50K, Married-civ-spouse
29, 13, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
39, 9, 40, Private, United-States, Male, White, Not-in-family, Adm-clerical, >50K, Divorced
48, 9, 50, Self-emp-not-inc, United-States, Male, White, Husband, Farming-fishing, <=50K, Married-civ-spouse
40, 10, 45, Private, United-States, Male, White, Husband, Craft-repair, >50K, Married-civ-spouse
51, 10, 45, Private, Scotland, Male, White, Unmarried, Exec-managerial, <=50K, Divorced
28, 9, 40, Self-emp-not-inc, United-States, Male, White, Own-child, Craft-repair, <=50K, Divorced
22, 9, 20, Private, United-States, Female, White, Own-child, Exec-managerial, <=50K, Never-married
23, 13, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Never-married
65, 10, 16, Private, United-States, Male, White, Husband, Protective-serv, <=50K, Married-civ-spouse
26, 13, 40, Local-gov, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
38, 13, 10, Self-emp-not-inc, United-States, Male, White, Husband, Other-service, <=50K, Married-civ-spouse
33, 9, 60, Private, United-States, Male, White, Not-in-family, Prof-specialty, >50K, Never-married
33, 9, 60, Local-gov, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
37, 13, 40, Private, United-States, Female, Black, Not-in-family, Sales, <=50K, Never-married
19, 7, 60, Private, United-States, Male, White, Own-child, Machine-op-inspct, <=50K, Never-married
24, 13, 50, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
30, 7, 45, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
57, 9, 50, State-gov, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Divorced
22, 10, 20, State-gov, United-States, Female, White, Own-child, Prof-specialty, <=50K, Never-married
57, 9, 40, Private, United-States, Male, Black, Husband, Machine-op-inspct, >50K, Married-civ-spouse
46, 9, 40, State-gov, United-States, Male, White, Husband, Tech-support, <=50K, Married-civ-spouse
67, 9, 35, Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
47, 9, 40, Private, United-States, Male, White, Own-child, Craft-repair, <=50K, Separated
39, 6, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
50, 10, 40, Private, Philippines, Male, Asian-Pac-Islander, Unmarried, Other-service, <=50K, Divorced
58, 8, 52, Self-emp-not-inc, United-States, Female, White, Not-in-family, Sales, <=50K, Divorced
36, 12, 30, Private, United-States, Female, White, Wife, Prof-specialty, >50K, Married-civ-spouse
45, 14, 36, Private, England, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
54, 9, 40, Private, United-States, Male, White, Husband, Machine-op-inspct, >50K, Married-civ-spouse
26, 13, 30, Private, United-States, Male, White, Own-child, Adm-clerical, <=50K, Never-married
60, 9, 40, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
46, 15, 60, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
26, 10, 35, Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
32, 7, 40, Private, United-States, Male, White, Other-relative, Craft-repair, <=50K, Never-married
38, 9, 40, Local-gov, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
48, 10, 70, Self-emp-not-inc, United-States, Male, White, Husband, Sales, >50K, Married-civ-spouse
44, 9, 45, Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
37, 9, 40, Private, Philippines, Female, Asian-Pac-Islander, Own-child, Other-service, <=50K, Never-married
44, 10, 40, Private, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
31, 9, 35, Private, United-States, Female, Other, Not-in-family, Other-service, <=50K, Never-married
61, 15, 35, Self-emp-not-inc, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
51, 9, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
52, 13, 60, Private, United-States, Female, White, Wife, Sales, >50K, Married-civ-spouse
45, 9, 40, Private, United-States, Female, White, Wife, Machine-op-inspct, <=50K, Married-civ-spouse
39, 7, 70, Private, Mexico, Male, White, Husband, Other-service, <=50K, Married-civ-spouse
67, 9, 24, Local-gov, United-States, Female, White, Not-in-family, Other-service, <=50K, Divorced
40, 12, 40, State-gov, United-States, Male, White, Husband, Adm-clerical, >50K, Married-civ-spouse
27, 3, 35, Private, Mexico, Male, White, Not-in-family, Farming-fishing, <=50K, Never-married
37, 2, 40, Private, Mexico, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
57, 10, 50, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
27, 6, 40, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Divorced
28, 9, 48, Private, United-States, Female, White, Not-in-family, Sales, <=50K, Never-married
34, 13, 60, Self-emp-inc, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
54, 9, 50, Private, United-States, Male, White, Husband, Machine-op-inspct, >50K, Married-civ-spouse
52, 9, 38, Private, United-States, Female, Black, Other-relative, Other-service, <=50K, Divorced
42, 13, 45, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
48, 14, 40, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
65, 14, 35, State-gov, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
55, 15, 10, Self-emp-not-inc, United-States, Female, White, Wife, Prof-specialty, <=50K, Married-civ-spouse
71, 9, 20, Self-emp-inc, United-States, Female, White, Wife, Adm-clerical, >50K, Married-civ-spouse
33, 10, 40, Private, United-States, Male, Black, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
30, 9, 40, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
35, 13, 55, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
59, 6, 40, Private, United-States, Female, Black, Not-in-family, Adm-clerical, <=50K, Divorced
19, 10, 20, Private, United-States, Male, White, Own-child, Handlers-cleaners, <=50K, Never-married
36, 5, 30, Self-emp-not-inc, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
26, 9, 40, Self-emp-not-inc, United-States, Male, White, Own-child, Sales, <=50K, Never-married
34, 9, 40, Local-gov, United-States, Male, White, Husband, Protective-serv, <=50K, Married-civ-spouse
41, 9, 40, Private, United-States, Male, Black, Husband, Craft-repair, >50K, Married-civ-spouse
44, 13, 50, Private, Italy, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
47, 9, 48, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
18, 10, 16, Private, United-States, Male, White, Own-child, Sales, <=50K, Never-married
55, 6, 18, Self-emp-not-inc, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
49, 9, 40, Local-gov, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
44, 13, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 13, 40, Private, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
62, 4, 40, Private, Cuba, Male, White, Husband, Protective-serv, <=50K, Married-civ-spouse
44, 9, 40, Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
50, 10, 60, Self-emp-inc, United-States, Male, White, Husband, Sales, >50K, Married-civ-spouse
35, 7, 45, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
52, 9, 40, Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
46, 15, 60, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
44, 12, 40, Private, United-States, Male, White, Husband, Sales, >50K, Married-civ-spouse
43, 10, 50, Private, United-States, Male, White, Unmarried, Exec-managerial, <=50K, Never-married
51, 4, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
20, 10, 20, Private, United-States, Male, White, Own-child, Sales, <=50K, Never-married
47, 12, 40, Private, Italy, Female, White, Wife, Adm-clerical, >50K, Married-civ-spouse
43, 14, 50, Private, United-States, Male, White, Unmarried, Exec-managerial, <=50K, Divorced
24, 10, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Never-married
27, 10, 50, Federal-gov, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
32, 9, 40, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
37, 9, 12, Private, United-States, Female, White, Unmarried, Other-service, <=50K, Divorced
26, 9, 60, Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
43, 13, 60, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
50, 9, 40, Private, United-States, Female, White, Wife, Machine-op-inspct, <=50K, Married-civ-spouse
20, 9, 80, Self-emp-not-inc, United-States, Male, White, Own-child, Transport-moving, <=50K, Never-married
37, 9, 45, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
43, 9, 45, Private, United-States, Female, Black, Not-in-family, Other-service, <=50K, Never-married
37, 9, 50, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
53, 5, 36, Private, Canada, Female, White, Not-in-family, Other-service, <=50K, Divorced
44, 16, 40, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
25, 9, 40, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
17, 7, 20, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
19, 9, 50, Private, United-States, Male, White, Own-child, Sales, <=50K, Never-married
53, 9, 40, State-gov, United-States, Female, White, Wife, Exec-managerial, >50K, Married-civ-spouse
44, 10, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
51, 9, 40, Private, United-States, Male, Black, Husband, Machine-op-inspct, >50K, Married-civ-spouse
49, 9, 43, Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
35, 10, 40, Private, United-States, Male, White, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
44, 9, 45, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
54, 14, 60, Private, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
37, 10, 35, Private, United-States, Female, Black, Unmarried, Adm-clerical, <=50K, Divorced
18, 10, 15, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
24, 10, 40, Private, United-States, Male, White, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
29, 9, 50, Private, United-States, Female, White, Not-in-family, Craft-repair, <=50K, Divorced
35, 9, 40, Private, United-States, Male, White, Not-in-family, Machine-op-inspct, <=50K, Never-married
56, 9, 48, Private, United-States, Male, White, Husband, Craft-repair, >50K, Married-civ-spouse
24, 13, 45, Private, China, Male, Asian-Pac-Islander, Not-in-family, Machine-op-inspct, <=50K, Never-married
43, 14, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
73, 9, 15, Private, United-States, Female, White, Other-relative, Sales, <=50K, Widowed
49, 8, 39, Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
38, 13, 40, Private, United-States, Male, White, Husband, Sales, >50K, Married-civ-spouse
31, 9, 40, Private, United-States, Male, Black, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
39, 10, 40, Private, United-States, Female, Amer-Indian-Eskimo, Unmarried, Adm-clerical, <=50K, Divorced
42, 13, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
41, 14, 45, Private, China, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
35, 13, 45, Private, United-States, Male, White, Husband, Sales, >50K, Married-civ-spouse
38, 9, 45, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
31, 9, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
51, 9, 70, Local-gov, United-States, Male, White, Husband, Protective-serv, <=50K, Married-civ-spouse
38, 13, 48, Private, United-States, Male, White, Not-in-family, Sales, >50K, Divorced
40, 10, 42, Local-gov, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
21, 9, 30, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
44, 10, 40, Private, United-States, Male, White, Not-in-family, Craft-repair, <=50K, Divorced
55, 9, 40, Private, United-States, Male, White, Husband, Craft-repair, >50K, Married-civ-spouse
29, 9, 45, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Divorced
49, 14, 50, Private, United-States, Female, White, Wife, Prof-specialty, >50K, Married-civ-spouse
31, 11, 42, Private, United-States, Male, White, Husband, Other-service, <=50K, Married-civ-spouse
24, 14, 90, Private, United-States, Male, White, Own-child, Exec-managerial, <=50K, Never-married
46, 10, 40, Private, United-States, Male, Black, Not-in-family, Exec-managerial, <=50K, Never-married
26, 9, 40, Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
35, 13, 38, Private, United-States, Male, White, Not-in-family, Other-service, <=50K, Never-married
27, 11, 50, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
64, 13, 35, Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
26, 13, 40, Private, United-States, Male, White, Other-relative, Craft-repair, <=50K, Never-married
21, 9, 16, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
57, 9, 72, Local-gov, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
30, 13, 40, Private, United-States, Male, White, Husband, Adm-clerical, >50K, Married-civ-spouse
45, 7, 32, Private, United-States, Female, White, Wife, Other-service, <=50K, Married-civ-spouse
50, 4, 30, Private, United-States, Female, White, Not-in-family, Craft-repair, <=50K, Divorced
38, 13, 40, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
43, 10, 60, Self-emp-not-inc, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
42, 10, 55, Private, United-States, Female, White, Not-in-family, Exec-managerial, <=50K, Widowed
32, 13, 40, Private, United-States, Male, White, Own-child, Prof-specialty, <=50K, Never-married
20, 9, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Never-married
27, 9, 35, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
45, 7, 40, Private, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Widowed
40, 9, 40, Private, United-States, Female, White, Not-in-family, Machine-op-inspct, <=50K, Never-married
38, 9, 60, Private, United-States, Male, White, Not-in-family, Transport-moving, <=50K, Divorced
37, 9, 40, Private, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Divorced
60, 6, 40, Private, United-States, Female, White, Not-in-family, Machine-op-inspct, <=50K, Divorced
53, 9, 45, Self-emp-not-inc, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
25, 13, 40, Private, United-States, Female, White, Own-child, Exec-managerial, <=50K, Married-civ-spouse
47, 13, 60, Self-emp-not-inc, Japan, Male, Asian-Pac-Islander, Not-in-family, Exec-managerial, <=50K, Divorced
40, 9, 70, Self-emp-not-inc, United-States, Male, White, Not-in-family, Farming-fishing, <=50K, Never-married
19, 10, 10, Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
42, 10, 50, Private, United-States, Female, White, Wife, Prof-specialty, >50K, Married-civ-spouse
41, 13, 40, Private, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Divorced
28, 6, 45, Private, United-States, Male, Black, Own-child, Machine-op-inspct, <=50K, Never-married
46, 14, 50, Private, United-States, Female, White, Not-in-family, Exec-managerial, >50K, Divorced
